,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
9510,подвеждат,p o d̪ v ɛ ʒ d̪ ɤ t̪,p/d̪v/ʒd̪/t̪,3,12,2.25
9511,подготвен,p o t̪ ɡ o t̪ v ɛ n̪,p/t̪ɡ/t̪v/n̪,3,12,2.25
9512,подготвени,p o t̪ ɡ o t̪ v ɛ n̪ i,p/t̪ɡ/t̪v/n̪/,4,13,2.25
9513,подготвено,p o t̪ ɡ o t̪ v ɛ n̪ o,p/t̪ɡ/t̪v/n̪/,4,13,2.25
9514,подготви,p o t̪ ɡ o t̪ vʲ i,p/t̪ɡ/t̪vʲ/,3,11,2.6666666666666665
9515,подготвяне,p o t̪ ɡ ɔ t̪ vʲ ɤ n̪ ɛ,p/t̪ɡ/t̪vʲ/n̪/,4,14,2.5
9516,подготвят,p o t̪ ɡ ɔ t̪ vʲ ɤ t̪,p/t̪ɡ/t̪vʲ/t̪,3,13,2.5
9517,подготовка,p o t̪ ɡ o t̪ ɔ f k ɤ,p/t̪ɡ/t̪/fk/,4,12,2
9518,подготовката,p o t̪ ɡ o t̪ ɔ v k ɤ t̪ ɤ,p/t̪ɡ/t̪/vk/t̪/,5,15,2
9519,поддръжка,p o d̪ r ɤ ʃ k ɤ,p/d̪r/ʃk/,3,9,2
9520,поддръжката,p o d̪ r ɤ ʃ k ɤ t̪ ɤ,p/d̪r/ʃk/t̪/,4,12,2
9521,поддържа,p o d̪ ɤ r ʒ ɤ,p/d̪/rʒ/,3,8,1.6666666666666667
9522,поддържаме,p o d̪ ɤ r ʒ ɤ m ɛ,p/d̪/rʒ/m/,4,10,1.5
9523,поддържане,p o d̪ ɤ r ʒ a n̪ ɛ,p/d̪/rʒ/n̪/,4,11,1.75
9524,поддържат,p o d̪ ɤ r ʒ ɤ t̪,p/d̪/rʒ/t̪,3,10,1.75
9525,поддържащи,p o d̪ ɤ r ʒ a ʃ t̪ i,p/d̪/rʒ/ʃt̪/,4,12,2
9526,поделение,p o d̪ ɛ ɫ ɛ n̪ i ɛ,p/d̪/ɫ/n̪/,4,11,1.5
9527,поделят,p o d̪ ɛ ʎ ɤ t̪,p/d̪/ʎ/t̪,3,9,1.5
9528,подем,p o d̪ ɛ m,p/d̪/m,2,6,1.3333333333333333
9529,подета,p o d̪ ɛ t̪ ɤ,p/d̪/t̪/,3,8,1.6666666666666667
9530,подзе,p o d̪ z̪ ɛ,p/d̪z̪/,2,7,2.5
9531,подземието,p o d̪ z̪ ɛ mʲ i ɛ t̪ o,p/d̪z̪/mʲ/t̪/,4,14,2.25
9532,подигат,p o dʲ i ɡ ɤ t̪,p/dʲ/ɡ/t̪,3,9,1.5
9533,подигна,p o dʲ i ɡ n̪ ɤ,p/dʲ/ɡn̪/,3,9,2
9534,подигравки,p o dʲ i ɡ r a f k i,p/dʲ/ɡr/fk/,4,11,1.75
9535,подизпълнители,p o dʲ i z̪ p ɤ ɫ n̪ i t̪ ɛ ɫ i,p/dʲ/z̪p/ɫn̪/t̪/ɫ/,6,18,2
9536,подир,p o dʲ i r,p/dʲ/r,2,6,1.3333333333333333
9537,подире,p o dʲ i r ɛ,p/dʲ/r/,3,7,1.3333333333333333
9538,подиря,p o dʲ i rʲ ɤ,p/dʲ/rʲ/,3,8,1.6666666666666667
9539,подкрепа,p ɔ t̪ k r ɛ p ɤ,p/t̪kr/p/,3,9,2
9540,подкрепата,p ɔ t̪ k r ɛ p a t̪ ɤ,p/t̪kr/p/t̪/,4,12,2
9541,подкрепена,p ɔ t̪ k r ɛ p ɛ n̪ ɤ,p/t̪kr/p/n̪/,4,12,2
9542,подкрепени,p ɔ t̪ k r ɛ p ɛ n̪ i,p/t̪kr/p/n̪/,4,12,2
9543,подкрепи,p ɔ t̪ k r ɛ p i,p/t̪kr/p/,3,9,2
9544,подкрепили,p ɔ t̪ k r ɛ p i ɫ i,p/t̪kr/p/ɫ/,4,11,1.75
9545,подкрепило,p ɔ t̪ k r ɛ p i ɫ ɔ,p/t̪kr/p/ɫ/,4,11,1.75
9546,подкрепя,p ɔ t̪ k r ɛ pʲ ɤ,p/t̪kr/pʲ/,3,10,2.3333333333333335
9547,подкрепял,p ɔ t̪ k r ɛ pʲ a ɫ,p/t̪kr/pʲ/ɫ,3,11,2
9548,подкрепяме,p ɔ t̪ k r ɛ pʲ ɤ m ɛ,p/t̪kr/pʲ/m/,4,12,2
9549,подкрепят,p ɔ t̪ k r ɛ pʲ ɤ t̪,p/t̪kr/pʲ/t̪,3,12,2.25
9550,подкупи,p o t̪ k u p i,p/t̪k/p/,3,8,1.6666666666666667
9551,подкупи,p ɔ t̪ k o p i,p/t̪k/p/,3,8,1.6666666666666667
9552,подлежат,p o d̪ ɫ ɛ ʒ ɤ t̪,p/d̪ɫ/ʒ/t̪,3,10,1.75
9553,подложен,p ɔ d̪ ɫ o ʒ ɛ n̪,p/d̪ɫ/ʒ/n̪,3,10,1.75
