,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
156,affärskvinna,a f ɛː˥˧ r s̪ k ʋ ɪ n̪ a,/f/ː˥˧rs̪kʋ/n̪/,4,15,3.6666666666666665
157,affärskvinnor,a f ɛː˥˧ r s̪ k ʋ ɪ n̪ ʊ r,/f/ː˥˧rs̪kʋ/n̪/r,4,16,3
158,affärslivet,a f ɛː˥˧ r s̪ l̪ iː˧˩ ʋ ɛ t̪,/f/ː˥˧rs̪l̪/ː˧˩ʋ/t̪,4,19,3.75
159,affärsman,a f ɛː˥˧ r s̪ m a n̪,/f/ː˥˧rs̪m/n̪,3,13,3.3333333333333335
160,affärsmannen,a f ɛː˥˧ r s̪ m a n̪ ɛ n̪,/f/ː˥˧rs̪m/n̪/n̪,4,16,3
161,affärsmodeller,a f ɛː˥˧ r s̪ m uː d̪ ɛ l̪ ɛ r,/f/ː˥˧rs̪m/ːd̪/l̪/r,5,19,2.8
162,affärsmän,a f ɛː˥˧ r s̪ m ɛ n̪,/f/ː˥˧rs̪m/n̪,3,13,3.3333333333333335
163,affärsmännen,a f ɛː˥˧ r s̪ m ɛ˥˩ n̪ ɛ n̪,/f/ː˥˧rs̪m/˥˩n̪/n̪,4,18,3.5
164,affärsmässig,a f ɛː˥˧ r s̪ m ɛ˥˩ s̪ ɪ˥˩ ɡ,/f/ː˥˧rs̪m/˥˩s̪/˥˩ɡ,4,19,3.75
165,affärsmässiga,a f ɛː˥˧ r s̪ m ɛ˥˩ s̪ ɪ˥˩ ɡ a,/f/ː˥˧rs̪m/˥˩s̪/˥˩ɡ/,5,20,3.75
166,affärsmässighet,a f ɛː˥˧ r s̪ m ɛ˥˩ s̪ ɪ˥˩ ɡ h eː t̪,/f/ː˥˧rs̪m/˥˩s̪/˥˩ɡh/ːt̪,5,24,3.8
167,affärsmässigt,a f ɛː˥˧ r s̪ m ɛ˥˩ s̪ ɪ˥˩ k t̪,/f/ː˥˧rs̪m/˥˩s̪/˥˩kt̪,4,21,4.25
168,affärsmässigt,a f ɛː˥˧ r s̪ m ɛ˥˩ s̪ ɪ˥˩ t̪,/f/ː˥˧rs̪m/˥˩s̪/˥˩t̪,4,20,4
169,affärsområde,a f ɛː˥˧ r s̪ ɔ˥˩ m r oː d̪ ɛ,/f/ː˥˧rs̪/˥˩mr/ːd̪/,5,19,3.5
170,affärsområden,a f ɛː˥˧ r s̪ ɔ˥˩ m r oː d̪ ɛ n̪,/f/ː˥˧rs̪/˥˩mr/ːd̪/n̪,5,21,3.2
171,affärsområdet,a f ɛː˥˧ r s̪ ɔ˥˩ m r oː d̪ ɛ t̪,/f/ː˥˧rs̪/˥˩mr/ːd̪/t̪,5,21,3.2
172,affärsplan,a f ɛː˥˧ r s̪ p l̪ ɑː n̪,/f/ː˥˧rs̪pl̪/ːn̪,3,16,4.333333333333333
173,affärsplanen,a f ɛː˥˧ r s̪ p l̪ ɑː n̪ ɛ n̪,/f/ː˥˧rs̪pl̪/ːn̪/n̪,4,19,3.75
174,affärsverksamhet,a f ɛː˥˧ ʂ ʋ eː r k s̪ a m h eː t̪,/f/ː˥˧ʂʋ/ːrks̪/mh/ːt̪,5,21,3.2
175,affärsvärlden,a f ɛː˥˧ ʂ ʋ ɛː ɖ ɛ n̪,/f/ː˥˧ʂʋ/ːɖ/n̪,4,14,2.5
176,afghanistan,a f ɡ h ɑː n̪ ɪ s̪ t̪ a n̪,/fɡh/ːn̪/s̪t̪/n̪,4,16,3
177,afghanska,a f ɡ h a˧˩ n̪ s̪ k a˥˩,/fɡh/˧˩n̪s̪k/˥˩,3,15,4
178,afp,ɑː ɛ f pʰ eː,/ː/fpʰ/ː,3,8,1.6666666666666667
179,afred,a f r eː d̪,/fr/ːd̪,2,7,2.5
180,afrika,a f r iː˧˩ k a˥˩,/fr/ː˧˩k/˥˩,3,11,2.6666666666666665
181,afrikaner,a f r ɪ kʰ ɑː n̪ ɛ r,/fr/kʰ/ːn̪/r,4,12,2
182,afrikansk,a f r ɪ kʰ ɑː n̪ s̪ k,/fr/kʰ/ːn̪s̪k,3,13,3.3333333333333335
183,afrikanska,a f r ɪ kʰ ɑː n̪ s̪ k a,/fr/kʰ/ːn̪s̪k/,4,14,3.3333333333333335
184,afrofrisyr,a f r ɔ f r iː s̪ yː r,/fr/fr/ːs̪/ːr,4,13,2.25
185,afton,a f t̪ ɔ n̪,/ft̪/n̪,2,7,2.5
186,aftonbladet,a f t̪ ɔ n̪ b l̪ ɑː d̪ ɛ t̪,/ft̪/n̪bl̪/ːd̪/t̪,4,17,3.25
187,aftonbön,a f t̪ ɔ n̪ b øː n̪,/ft̪/n̪b/ːn̪,3,12,3
188,agar,a ɡ a r,/ɡ/r,2,4,1
189,agda,a ɡ d̪ a,/ɡd̪/,2,5,3
190,agenda,a ɧ ɛ n̪ d̪ a,/ɧ/n̪d̪/,3,8,2.5
191,agent,a ɧ ɛ n̪ t̪,/ɧ/n̪t̪,2,7,2.5
192,agenten,a ɧ ɛ n̪ t̪ ɛ˩ n̪,/ɧ/n̪t̪/˩n̪,3,11,2.6666666666666665
193,agenter,a ɧ ɛ n̪ t̪ ɛ r,/ɧ/n̪t̪/r,3,9,2
194,agentromaner,a ɧ ɛ n̪ t̪ r ɔ m ɑː n̪ ɛ r,/ɧ/n̪t̪r/m/ːn̪/r,5,16,2.2
195,agera,a ɧ eː r a,/ɧ/ːr/,3,6,1.5
196,agerade,a ɧ ɛ r ɑː d̪ ɛ,/ɧ/r/ːd̪/,4,9,1.6666666666666667
197,agerande,a ɧ ɛ r a n̪ d̪ ɛ,/ɧ/r/n̪d̪/,4,10,2
198,agerandet,a ɧ ɛ r a n̪ d̪ ɛ t̪,/ɧ/r/n̪d̪/t̪,4,12,2
199,agerar,a ɧ eː˧˩ r a˥˩ r,/ɧ/ː˧˩r/˥˩r,3,11,2.6666666666666665
200,agerat,a ɧ eː˧˩ r a˥˩ t̪,/ɧ/ː˧˩r/˥˩t̪,3,12,3
201,aggresivt,a ɡ r ɛ s̪ iː ʋ t̪,/ɡr/s̪/ːʋt̪,3,11,2.6666666666666665
202,aggression,a ɡ r ɛ ɧ uː n̪,/ɡr/ɧ/ːn̪,3,9,2
203,aggressionen,a ɡ r ɛ ɧ uː n̪ ɛ n̪,/ɡr/ɧ/ːn̪/n̪,4,12,2
204,aggressioner,a ɡ r ɛ ɧ ʊ n̪ ɛ r,/ɡr/ɧ/n̪/r,4,10,1.5
205,aggressiv,a ɡ r ɛ s̪ iː ʋ,/ɡr/s̪/ːʋ,3,9,2
206,aggressiva,a ɡ r ɛ s̪ iː ʋ a,/ɡr/s̪/ːʋ/,4,10,2
207,aggressivitet,a ɡ r ɛ s̪ iː ʋ ɪ t̪ʰ eː t̪,/ɡr/s̪/ːʋ/t̪ʰ/ːt̪,5,17,2.4
208,aggressivt,a ɡ r ɛ s̪ iː ʋ t̪,/ɡr/s̪/ːʋt̪,3,11,2.6666666666666665
209,agitation,a ɡ ɪ t̪ a ɧ uː n̪,/ɡ/t̪/ɧ/ːn̪,4,11,1.75
210,agitator,a ɡ ɪ t̪ a t̪ʰ uː r,/ɡ/t̪/t̪ʰ/ːr,4,12,2
211,agnar,a ŋ n̪ a r,/ŋn̪/r,2,6,2
212,agnarna,a ŋ n̪ a ɳ a,/ŋn̪/ɳ/,3,7,2
213,agne,a ŋ n̪ eː,/ŋn̪/ː,2,6,2
214,agnes,a ŋ n̪ eː s̪,/ŋn̪/ːs̪,2,8,3
215,agneta,a ŋ n̪ eː˧˩ t̪ a˥˩,/ŋn̪/ː˧˩t̪/˥˩,3,13,3.3333333333333335
216,agnostisk,a ɡ n̪ ɔ s̪ t̪ ɪ s̪ k,/ɡn̪/s̪t̪/s̪k,3,13,3.3333333333333335
217,agunnaryd,a ɡ ɵ˧˩ n̪ a r yː d̪,/ɡ/˧˩n̪/r/ːd̪,4,13,2.25
218,ah,ɑː,/ː,1,2,1
219,aha,a h ɑː,/h/ː,2,4,1
220,ahern,ɑː ɛ ɳ,/ː/ɳ,2,4,1
221,ahl,a h l̪,/hl̪,1,4,3
222,ahlberg,a h l̪ b ɛ r j,/hl̪b/rj,2,8,3
223,ahlgren,ɑː l̪ ɡ r eː n̪,/ːl̪ɡr/ːn̪,2,10,4
224,ahlin,ɑː l̪ iː n̪,/ːl̪/ːn̪,2,8,3
225,ahlqvist,a h l̪ k ʋ ɪ˥˩ s̪ t̪,/hl̪kʋ/˥˩s̪t̪,2,13,5.5
226,ahlström,a h l̪ s̪ t̪ r œ m,/hl̪s̪t̪r/m,2,11,4.5
227,ahmed,a h m eː d̪,/hm/ːd̪,2,7,2.5
228,aids,a j d̪ s̪,/jd̪s̪,1,6,5
229,aina,a iː˧˩ n̪ a˥˩,/ː˧˩n̪/˥˩,2,10,3.5
230,airbags,a j r b ɑː ɡ s̪,/jrb/ːɡs̪,2,9,3.5
231,aircraft,a j r k r a f t̪,/jrkr/ft̪,2,9,3.5
232,aires,a ɪ r eː s̪,/r/ːs̪,2,7,2
233,airways,a j r ʋ a˧˩ yː s̪,/jrʋ/˧˩/ːs̪,3,11,2.6666666666666665
234,aisha,a ɪ ɧ a˥˩,/ɧ/˥˩,2,6,1.5
235,aj,a j,/j,1,2,1
236,aja,a˧˩ j a˥˩,/˧˩j/˥˩,2,7,2.5
