,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
18063,ผ้าขี้ริ้วห่อทอง,pʰ aː˥˩ kʰ iː˥˩ r i˦˥ w h ɔː˨˩ tʰ ɔː˧ ŋ,pʰ/ː˥˩kʰ/ː˥˩r/˦˥wh/ː˨˩tʰ/ː˧ŋ,5,28,3.8333333333333335
18064,ผ้าคลุม,pʰ aː˥˩ kʰ l u˧ m,pʰ/ː˥˩kʰl/˧m,2,12,3.3333333333333335
18065,ผ้าคลุมพระแท่นบรรทม,pʰ aː˥˩ kʰ l u˧ m pʰ r a˦˥ tʰ ɛː˥˩ n b a˧ n tʰ o˧ m,pʰ/ː˥˩kʰl/˧mpʰr/˦˥tʰ/ː˥˩nb/˧ntʰ/˧m,6,34,4
18066,ผ้าคลุมเตียง,pʰ aː˥˩ kʰ l u˧ m t ia˧ ŋ,pʰ/ː˥˩kʰl/˧mt/˧ŋ,3,17,3.25
18067,ผ้าคลุมไหล่,pʰ aː˥˩ kʰ l u˧ m l a˨˩ j,pʰ/ː˥˩kʰl/˧ml/˨˩j,3,17,3.5
18068,ผ้านวม,pʰ aː˥˩ n ua˧ m,pʰ/ː˥˩n/˧m,2,11,2.6666666666666665
18069,ผ้านุ่ง,pʰ aː˥˩ n u˥˩ ŋ,pʰ/ː˥˩n/˥˩ŋ,2,11,3
18070,ผ้าปิดจมูก,pʰ aː˥˩ p i˨˩ t̚ tɕ a˨˩ m uː˨˩ k̚,pʰ/ː˥˩p/˨˩t̚tɕ/˨˩m/ː˨˩k̚,4,24,4
18071,ผ้าปูที่นอน,pʰ aː˥˩ p uː˧ tʰ iː˥˩ n ɔː˧ n,pʰ/ː˥˩p/ː˧tʰ/ː˥˩n/ː˧n,4,21,3.4
18072,ผ้าปูเตียง,pʰ aː˥˩ p uː˧ t ia˧ ŋ,pʰ/ː˥˩p/ː˧t/˧ŋ,3,15,2.75
18073,ผ้าปูโต๊ะ,pʰ aː˥˩ p uː˧ t o˦˥,pʰ/ː˥˩p/ː˧t/˦˥,3,14,2.75
18074,ผ้าปูโต๊ะ,pʰ aː˥˩ p uː˧ t o˦˥ ʔ,pʰ/ː˥˩p/ː˧t/˦˥ʔ,3,15,3
18075,ผ้าฝ้าย,pʰ aː˥˩ f aː˥˩ j,pʰ/ː˥˩f/ː˥˩j,2,12,3.3333333333333335
18076,ผ้าพัน,pʰ aː˥˩ pʰ a˧ n,pʰ/ː˥˩pʰ/˧n,2,11,3
18077,ผ้าพันคอ,pʰ aː˥˩ pʰ a˧ n kʰ ɔː˧,pʰ/ː˥˩pʰ/˧nkʰ/ː˧,3,16,3.25
18078,ผ้าพันแผล,pʰ aː˥˩ pʰ a˧ n pʰ l ɛː˩˩˦,pʰ/ː˥˩pʰ/˧npʰl/ː˩˩˦,3,19,4
18079,ผ้าม่าน,pʰ aː˥˩ m aː˥˩ n,pʰ/ː˥˩m/ː˥˩n,2,12,3.3333333333333335
18080,ผ้าห่ม,pʰ aː˥˩ h o˨˩ m,pʰ/ː˥˩h/˨˩m,2,11,3
18081,ผ้าอนามัย,pʰ aː˥˩ ʔ a˨˩ n aː˧ m a˧ j,pʰ/ː˥˩ʔ/˨˩n/ː˧m/˧j,4,18,2.8
18082,ผ้าอ้อม,pʰ aː˥˩ ʔ ɔː˥˩ m,pʰ/ː˥˩ʔ/ː˥˩m,2,12,3.3333333333333335
18083,ผ้าเกี้ยว,pʰ aː˥˩ k ia˥˩ w,pʰ/ː˥˩k/˥˩w,2,12,3
18084,ผ้าเช็ดตัว,pʰ aː˥˩ tɕʰ e˦˥ t̚ t ua˧,pʰ/ː˥˩tɕʰ/˦˥t̚t/˧,3,18,3.5
18085,ผ้าเช็ดปาก,pʰ aː˥˩ tɕʰ e˦˥ t̚ p aː˨˩ k̚,pʰ/ː˥˩tɕʰ/˦˥t̚p/ː˨˩k̚,3,21,4.5
18086,ผ้าเช็ดหน้า,pʰ aː˥˩ tɕʰ e˦˥ t̚ n aː˥˩,pʰ/ː˥˩tɕʰ/˦˥t̚n/ː˥˩,3,19,4
18087,ผ้าเตี่ยว,pʰ aː˥˩ t ia˨˩ w,pʰ/ː˥˩t/˨˩w,2,12,3
18088,ผ้าเหลือง,pʰ aː˥˩ l ɯa˩˩˦ ŋ,pʰ/ː˥˩l/˩˩˦ŋ,2,13,3.3333333333333335
18089,ผ้าเหลืองร้อน,pʰ aː˥˩ l ɯa˩˩˦ ŋ r ɔː˦˥ n,pʰ/ː˥˩l/˩˩˦ŋr/ː˦˥n,3,19,3.75
18090,ผ้าแพร,pʰ aː˥˩ pʰ ɔː˧ n,pʰ/ː˥˩pʰ/ː˧n,2,12,3.3333333333333335
18091,ผ้าโพกหัว,pʰ aː˥˩ pʰ oː˥˩ k̚ h ua˩˩˦,pʰ/ː˥˩pʰ/ː˥˩k̚h/˩˩˦,3,20,4
18092,ผ้าใบ,pʰ aː˥˩ b a˧ j,pʰ/ː˥˩b/˧j,2,10,2.6666666666666665
18093,ผ้าใหญ่,pʰ aː˥˩ j a˨˩ j,pʰ/ː˥˩j/˨˩j,2,11,3
18094,ผ้าไหม,pʰ aː˥˩ m a˩˩˦ j,pʰ/ː˥˩m/˩˩˦j,2,12,3.3333333333333335
18095,ผ้าไหว้,pʰ aː˥˩ w aː˥˩ j,pʰ/ː˥˩w/ː˥˩j,2,12,3.3333333333333335
18096,ฝ,f ɔː˩˩˦,f/ː˩˩˦,1,6,2.5
18097,ฝ,f ɔː˩˩˦ f aː˩˩˦,f/ː˩˩˦f/ː˩˩˦,2,12,3.3333333333333335
