,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
212,上述,ʂ a˥˩ ŋ ʂ u˥˩,ʂ/˥˩ŋʂ/˥˩,2,9,2.3333333333333335
213,上通,ʂ a˥˩ ŋ tʷ u˥ ŋ,ʂ/˥˩ŋtʷ/˥ŋ,2,10,2.6666666666666665
214,上都,ʂ a˥˩ ŋ tʷ u˥,ʂ/˥˩ŋtʷ/˥,2,9,2.3333333333333335
215,上鄉,ʂ a˥˩ ŋ ɕ a˥ ŋ,ʂ/˥˩ŋɕ/˥ŋ,2,9,2.3333333333333335
216,上限,ʂ a˥˩ ŋ ɕ e˥˩ n,ʂ/˥˩ŋɕ/˥˩n,2,10,2.6666666666666665
217,上颱,ʂ a˥˩ ŋ tʰ aj˧˥,ʂ/˥˩ŋtʰ/j˧˥,2,11,3
218,上麵,ʂ a˥˩ ŋ m j e˥˩ n,ʂ/˥˩ŋmj/˥˩n,2,11,3
219,上麵,ʂ a˥˩ ŋ mʲ e˥˩ n,ʂ/˥˩ŋmʲ/˥˩n,2,11,3
220,下,ɕ a˥˩,ɕ/˥˩,1,4,1.5
221,下一代,ɕ a˥˩ i˥ t aj˥˩,ɕ/˥˩/˥t/j˥˩,3,11,2
222,下人,ɕ a˥˩ ʐ ə˧˥ n,ɕ/˥˩ʐ/˧˥n,2,9,2.3333333333333335
223,下令,ɕ a˥˩ ʎ i˥˩ ŋ,ɕ/˥˩ʎ/˥˩ŋ,2,9,2.3333333333333335
224,下來,ɕ a˥˩ l aj˧˥,ɕ/˥˩l/j˧˥,2,9,2.3333333333333335
225,下列,ɕ a˥˩ l j e˥˩,ɕ/˥˩lj/˥˩,2,9,2.3333333333333335
226,下列,ɕ a˥˩ ʎ e˥˩,ɕ/˥˩ʎ/˥˩,2,8,2
227,下午,ɕ a˥˩ u˨˩˦,ɕ/˥˩/˨˩˦,2,8,2
228,下半部,ɕ a˥˩ p a˥˩ n pʷ u˥˩,ɕ/˥˩p/˥˩npʷ/˥˩,3,14,2.75
229,下去,ɕ a˥˩ tɕʰ y˥˩,ɕ/˥˩tɕʰ/˥˩,2,10,2.6666666666666665
230,下單,ɕ a˥˩ t a˥ n,ɕ/˥˩t/˥n,2,8,2
231,下墜,ɕ a˥˩ ʈʂ w ej˥˩,ɕ/˥˩ʈʂw/j˥˩,2,11,3
232,下外,ɕ a˥˩ w aj˥˩,ɕ/˥˩w/j˥˩,2,9,2.3333333333333335
