,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
332,تعالی,t̪ ɑː l iː,t̪/ːl/ː,2,7,1.6666666666666667
333,تعداد,t̪ ɪ d̪ ɑː d̪,t̪/d̪/ːd̪,2,9,2.3333333333333335
334,تعصب,t̪ ʔ s ʊ b,t̪ʔs/b,1,6,2.5
335,تعلق,t̪ ɑː l q,t̪/ːlq,1,6,2.5
336,تعلقات,t̪ ɑː l q ɑː t̪,t̪/ːlq/ːt̪,2,10,2.6666666666666665
337,تعلیم,t̪ ɑː l iː m,t̪/ːl/ːm,2,8,2
338,تقریبا,t̪ ə q ɾ iː b ə ɑː,t̪/qɾ/ːb/ː,3,11,1.75
339,تقریر,t̪ ə q ɾ iː ɾ,t̪/qɾ/ːɾ,2,8,2
340,تقویت,t̪ ə q uː j ə t̪,t̪/q/ːj/t̪,3,10,1.75
341,تلاش,t̪ l ɑː ʃ,t̪l/ːʃ,1,6,2.5
342,تلے,t̪ ə l̪ eː,t̪/l̪/ː,2,7,1.6666666666666667
343,تم,t̪ ʊ m,t̪/m,1,4,1.5
344,تمام,t̪ ə m ɑː m,t̪/m/ːm,2,7,1.6666666666666667
345,تمل,t̪ ə m ə l,t̪/m/l,2,6,1.3333333333333333
346,تمہیں,t̪ ʊ m ɦ ẽː,t̪/mɦẽː,1,7,3
347,تنخواہ,t̪ ə n x ɑː ɦ,t̪/nx/ːɦ,2,8,2
348,تنظیم,t̪ ə n z eː m,t̪/nz/ːm,2,8,2
349,تو,t̪ uː,t̪/ː,1,4,1.5
350,توسیع,t̪ ɔː s ə iː,t̪/ːs/ː,2,8,1.6666666666666667
351,توقعات,t̪ ɔː q ʊ ɑː t̪,t̪/ːq/ːt̪,2,10,2.3333333333333335
352,تپ,t̪ p,t̪p,0,3,3
353,تک,t̪ k,t̪k,0,3,3
354,تکلیف,t̪ k l iː f,t̪kl/ːf,1,7,3
355,تکمیل,t̪ k m iː l,t̪km/ːl,1,7,3
356,تھا,t̪ʰ ɑː,t̪ʰ/ː,1,5,2
357,تھپڑ,t̪ʰ p ɽ,t̪ʰpɽ,0,5,5
358,تھی,t̪ʰ iː,t̪ʰ/ː,1,5,2
359,تھے,t̪ʰ eː,t̪ʰ/ː,1,5,2
360,تیار,t̪ j ɑː ɾ,t̪j/ːɾ,1,6,2.5
361,تیارکررہے,t̪ j ɑː ɾ k ə ɾ ɾ ɛː,t̪j/ːɾk/ɾɾ/ː,3,12,2.25
362,تیری,t̪ eː ɾ iː,t̪/ːɾ/ː,2,7,1.6666666666666667
363,تیزی,t̪ eː z iː,t̪/ːz/ː,2,7,1.6666666666666667
364,تیسرے,t̪ iː s ɾ eː,t̪/ːsɾ/ː,2,8,2
365,تین,t̪ iː n,t̪/ːn,1,5,2
366,ثابت,s ɑː b ɪ t̪,s/ːb/t̪,2,7,1.6666666666666667
367,ثانی,s ɑː n iː,s/ːn/ː,2,6,1.3333333333333333
368,ثناء,s n ɑː ʔ,sn/ːʔ,1,5,2
369,جا,d͡ʒ ɑː,d͡ʒ/ː,1,5,2
370,جائزہ,d͡ʒ ɑː ɪ z ɑː,d͡ʒ/ː/z/ː,3,9,1.5
371,جائیں,d͡ʒ ɑː ɪ ẽː,d͡ʒ/ː/ẽː,2,8,2
372,جائے,d͡ʒ ɑː ɪ j eː,d͡ʒ/ː/j/ː,3,9,1.5
373,جاتا,d͡ʒ ɑː t̪ ɑː,d͡ʒ/ːt̪/ː,2,9,2.3333333333333335
374,جاتی,d͡ʒ ɑː t̪ iː,d͡ʒ/ːt̪/ː,2,9,2.3333333333333335
375,جاتیں,d͡ʒ ɑː t̪ ɪ ẽː,d͡ʒ/ːt̪/ẽː,2,10,2.6666666666666665
376,جاتے,d͡ʒ ɑː t̪ eː,d͡ʒ/ːt̪/ː,2,9,2.3333333333333335
377,جارہاہوں,d͡ʒ ɑː ɾ ɦ ɑː ɦ ũː,d͡ʒ/ːɾɦ/ːɦũː,2,12,3.3333333333333335
378,جاری,d͡ʒ ɑː ɾ iː,d͡ʒ/ːɾ/ː,2,8,2
379,جاسکتا,d͡ʒ ɑː s ə k t̪ ɑː,d͡ʒ/ːs/kt̪/ː,3,12,2.25
380,جانا,d͡ʒ ɑː n ɑː,d͡ʒ/ːn/ː,2,8,2
381,جانور,d͡ʒ ɑː n ʋ ə ɾ,d͡ʒ/ːnʋ/ɾ,2,9,2.3333333333333335
382,جانوروں,d͡ʒ ɑː n ʋ ə ɾ ũː,d͡ʒ/ːnʋ/ɾũː,2,11,3
383,جانی,d͡ʒ ɑː n iː,d͡ʒ/ːn/ː,2,8,2
384,جانے,d͡ʒ ɑː n eː,d͡ʒ/ːn/ː,2,8,2
385,جاوید,d͡ʒ ɑː ʋ iː d̪,d͡ʒ/ːʋ/ːd̪,2,10,2.6666666666666665
386,جاپان,d͡ʒ ɑː p ɑː n,d͡ʒ/ːp/ːn,2,9,2.3333333333333335
387,جاپانی,d͡ʒ ɑː p ɑː n iː,d͡ʒ/ːp/ːn/ː,3,11,2
388,جب,d͡ʒ ə b,d͡ʒ/b,1,5,2
389,جبوتی,d͡ʒ ɪ b uː t̪ iː,d͡ʒ/b/ːt̪/ː,3,11,2
390,جبکہ,d͡ʒ ɪ b k iː,d͡ʒ/bk/ː,2,8,2
391,جدید,d͡ʒ ə d̪ iː d̪,d͡ʒ/d̪/ːd̪,2,10,2.6666666666666665
392,جذبات,d͡ʒ ə z b ɑː t̪,d͡ʒ/zb/ːt̪,2,10,2.6666666666666665
393,جرمن,d͡ʒ ʊ ɾ m ə n,d͡ʒ/ɾm/n,2,8,2
394,جزوقتی,d͡z q uː q t̪ iː,d͡zq/ːqt̪/ː,2,11,3
395,جس,d͡ʒ ə s,d͡ʒ/s,1,5,2
396,جسم,d͡ʒ ə s ə m,d͡ʒ/s/m,2,7,1.6666666666666667
397,جسک,d͡ʒ ə s k,d͡ʒ/sk,1,6,2.5
398,جل,d͡ʒ ə l,d͡ʒ/l,1,5,2
399,جلد,d͡ʒ ə l d̪,d͡ʒ/ld̪,1,7,3
400,جلدی,d͡ʒ ə l d̪ iː,d͡ʒ/ld̪/ː,2,9,2.3333333333333335
401,جماعتیں,d͡ʒ ʊ m ɑː ʔ ə t̪ ẽː,d͡ʒ/m/ːʔ/t̪ẽː,3,13,2.5
402,جمع,d͡ʒ ʊ m eː,d͡ʒ/m/ː,2,7,1.6666666666666667
403,جمود,d͡ʒ ʊ m uː d̪,d͡ʒ/m/ːd̪,2,9,2.3333333333333335
404,جمہوریت,d͡ʒ ə m ɦ uː ɾ ɪ j ə t̪,d͡ʒ/mɦ/ːɾ/j/t̪,4,14,2
405,جناح,d͡ʒ ə nː ɑː,d͡ʒ/nː/ː,2,8,2
406,جنتی,d͡ʒ ə nː ə t̪ iː,d͡ʒ/nː/t̪/ː,3,11,2
407,جنرل,d͡ʒ ə n ɾ ə l,d͡ʒ/nɾ/l,2,8,2
408,جنوبی,d͡ʒ ʊ n ɔː b iː,d͡ʒ/n/ːb/ː,3,10,1.75
409,جنونی,d͡ʒ ə nː oː n iː,d͡ʒ/nː/ːn/ː,3,11,2
410,جنگ,d͡ʒ ə ŋ ɡ,d͡ʒ/ŋɡ,1,6,2.5
411,جنگیں,d͡ʒ ə ŋ ɡ ẽː,d͡ʒ/ŋɡẽː,1,8,3.5
412,جو,d͡ʒ uː,d͡ʒ/ː,1,5,2
413,جواب,d͡ʒ ə ʋ ɑː b,d͡ʒ/ʋ/ːb,2,8,2
414,جوابی,d͡ʒ ə ʋ ɑː b iː,d͡ʒ/ʋ/ːb/ː,3,10,1.75
415,جوانوں,d͡ʒ ə ʋ ɑː n ũː,d͡ʒ/ʋ/ːnũː,2,10,2.6666666666666665
416,جود,d͡ʒ uː d̪,d͡ʒ/ːd̪,1,7,3
417,جوش,d͡ʒ oː ʃ,d͡ʒ/ːʃ,1,6,2.5
418,جول,d͡ʒ ə ʋ ə l,d͡ʒ/ʋ/l,2,7,1.6666666666666667
419,جولیان,d͡ʒ ə oː l ɪ j ɑː n,d͡ʒ/ːl/j/ːn,3,12,2
420,جون,d͡ʒ ə ʋ ə n,d͡ʒ/ʋ/n,2,7,1.6666666666666667
421,جونیئر,d͡ʒ oː n eː ə ɾ,d͡ʒ/ːn/ː/ɾ,3,10,1.75
422,جوہر,d͡ʒ ɔː ɦ ə ɾ,d͡ʒ/ːɦ/ɾ,2,8,2
423,جگہ,d͡ʒ ʊ ɡ ɑː,d͡ʒ/ɡ/ː,2,7,1.6666666666666667
424,جگہوں,d͡ʒ ʊ ɡ ɦ ũː,d͡ʒ/ɡɦũː,1,8,3.5
425,جھومتی,d͡ʒʱ uː m t̪ iː,d͡ʒʱ/ːmt̪/ː,2,11,3
426,جھونک,d͡ʒʱ õː k,d͡ʒʱõːk,0,7,7
427,جھوٹ,d͡ʒʱ oː ʈ,d͡ʒʱ/ːʈ,1,7,3
428,جھڑپیں,d͡ʒʱ ɽ p ẽː,d͡ʒʱɽpẽː,0,8,8
429,جھکائو,d͡ʒʱ k ɑː uː,d͡ʒʱk/ː/ː,2,9,2.3333333333333335
430,جہاں,d͡ʒ ə ɦ ɑ̃ː,d͡ʒ/ɦ/̃ː,2,8,2
431,جی,d͡ʒ iː,d͡ʒ/ː,1,5,2
432,جیاےایف,d͡ʒ j ɑː ɛː iː f,d͡ʒj/ː/ː/ːf,3,11,2
433,جیت,d͡ʒ ə j ə t̪,d͡ʒ/j/t̪,2,8,2
434,جیتے,d͡ʒ iː t̪ eː,d͡ʒ/ːt̪/ː,2,9,2.3333333333333335
435,جیسی,d͡ʒ iː s iː,d͡ʒ/ːs/ː,2,8,2
436,جیسے,d͡ʒ iː s eː,d͡ʒ/ːs/ː,2,8,2
437,حادثوں,ɦ ɑː d̪ s ũː,ɦ/ːd̪sũː,1,8,3.5
438,حاصل,ɦ ə ɑː s ə l,ɦ/ːs/l,2,7,1.3333333333333333
439,حال,ɦ ɑː l,ɦ/ːl,1,4,1.5
440,حالات,ɦ ɑː l ɑː t̪,ɦ/ːl/ːt̪,2,8,2
441,حالت,ɦ ɑː l ə t̪,ɦ/ːl/t̪,2,7,1.6666666666666667
442,حامی,ɦ ɑː m iː,ɦ/ːm/ː,2,6,1.3333333333333333
443,حجم,ɦ ə d͡ʒ m,ɦ/d͡ʒm,1,6,2.5
444,حد,ɦ ə d̪,ɦ/d̪,1,4,1.5
445,حرارت,ɦ ɾ ɑː ɾ ə t̪,ɦɾ/ːɾ/t̪,2,8,2
446,حساب,ɦ ə s ɑː b,ɦ/s/ːb,2,6,1.3333333333333333
447,حسین,ɦ ə s iː n,ɦ/s/ːn,2,6,1.3333333333333333
448,حصہ,ɦ ə s ɑː,ɦ/s/ː,2,5,1
449,حق,ɦ ə q,ɦ/q,1,3,1
450,حل,ɦ ə l,ɦ/l,1,3,1
451,حلیم,ɦ ə l iː m,ɦ/l/ːm,2,6,1.3333333333333333
452,حماقت,ɦ ə m ɑː q ə t̪,ɦ/m/ːq/t̪,3,9,1.5
453,حوالے,ɦ ə ʋ ɑː l eː,ɦ/ʋ/ːl/ː,3,8,1.25
454,حکومت,ɦ ʊ k uː m ə t̪,ɦ/k/ːm/t̪,3,9,1.5
455,حیائی,ɦ ə j ɑː iː,ɦ/j/ː/ː,3,7,1
456,حیثیت,ɦ ə j s j ə t̪,ɦ/jsj/t̪,2,8,2
457,حیران,ɦ ɛː ɾ ɑː n,ɦ/ːɾ/ːn,2,7,1.6666666666666667
458,حیرت,ɦ ə j ɾ ə t̪,ɦ/jɾ/t̪,2,7,1.6666666666666667
459,حیف,ɦ ə j f,ɦ/jf,1,4,1.5
460,خارج,x ɑː ɾ ɪ d͡ʒ,x/ːɾ/d͡ʒ,2,8,2
461,خاص,x ɑː s,x/ːs,1,4,1.5
462,خاموشی,x ɑː m oː ʃ iː,x/ːm/ːʃ/ː,3,9,1.5
463,خان,x ɑː n,x/ːn,1,4,1.5
464,خاندان,x ɑː n d̪ ɑː n,x/ːnd̪/ːn,2,9,2.3333333333333335
465,خانقاہ,x ɑː n ɪ q ɑː ɦ,x/ːn/q/ːɦ,3,9,1.5
466,خانہ,x ɑː n ɑː,x/ːn/ː,2,6,1.3333333333333333
467,خاکم,x ɑː k m,x/ːkm,1,5,2
468,خبر,x ə b ə ɾ,x/b/ɾ,2,5,1
469,ختم,x t̪ m,xt̪m,0,4,4
470,خدانہ,x ʊ d̪ ɑː n ɑː,x/d̪/ːn/ː,3,9,1.5
471,خراب,x ə ɾ ɑː b,x/ɾ/ːb,2,6,1.3333333333333333
472,خزانہ,x ə z ɑː n ɑː,x/z/ːn/ː,3,8,1.25
473,خزاں,x ə z ɑ̃ː,x/z/̃ː,2,6,1.3333333333333333
474,خستگی,x ə s t̪ ɡ iː,x/st̪ɡ/ː,2,8,2
475,خطیر,x t̪ iː ɾ,xt̪/ːɾ,1,6,2.5
476,خطے,x t̪ eː,xt̪/ː,1,5,2
477,خفیہ,x f ɪ j ɑː,xf/j/ː,2,6,1.3333333333333333
478,خلائق,x ɪ l ɑː j q,x/l/ːjq,2,7,1.6666666666666667
479,خلاف,x ɪ l ɑː f,x/l/ːf,2,6,1.3333333333333333
480,خواب,x ɑː b,x/ːb,1,4,1.5
481,خواتین,x ə w ɑː t̪ iː n,x/w/ːt̪/ːn,3,10,1.75
482,خوانی,x ɑː n iː,x/ːn/ː,2,6,1.3333333333333333
483,خواہ,x ɑː ɦ,x/ːɦ,1,4,1.5
484,خوبصورتی,x uː b s uː ɾ t̪ iː,x/ːbs/ːɾt̪/ː,3,12,2.25
485,خود,x ʊ d̪,x/d̪,1,4,1.5
486,خوش,x ʊ ʃ,x/ʃ,1,3,1
487,خوشقسمتی,x ʊ ʃ q ɪ s m t̪ iː,x/ʃq/smt̪/ː,3,11,2
488,خوشگوار,x ʊ ʃ ə ɡ ʋ ɑː ɾ,x/ʃ/ɡʋ/ːɾ,3,9,1.5
489,خوفناک,x ɔː f n ɑː k,x/ːfn/ːk,2,8,2
490,خیالی,x j ɑː l iː,xj/ːl/ː,2,7,1.6666666666666667
491,خیر,x ɛː ɾ,x/ːɾ,1,4,1.5
492,داؤ,d̪ ɑː oː,d̪/ː/ː,2,6,1.3333333333333333
493,دائرۂ,d̪ ɑː ɪ ə ɾ,d̪/ː/ɾ,2,7,1.3333333333333333
494,دان,d̪ ɑː n,d̪/ːn,1,5,2
495,دانیال,d̪ ɑː n ɪ j ɑː l,d̪/ːn/j/ːl,3,10,1.75
496,درج,d̪ ə ɾ d͡ʒ,d̪/ɾd͡ʒ,1,7,3
497,درجات,d̪ ɾ d͡ʒ ɑː t̪,d̪ɾd͡ʒ/ːt̪,1,10,4.5
498,درجۂ,d̪ ə ɾ d͡ʒ,d̪/ɾd͡ʒ,1,7,3
499,درست,d̪ ʊ ɾ ʊ s t̪,d̪/ɾ/st̪,2,8,2
500,درمیان,d̪ ɾ m ɪ j ɑː n,d̪ɾm/j/ːn,2,9,2.3333333333333335
501,دروازہ,d̪ ə ɾ ʋ ɑː z ɑː,d̪/ɾʋ/ːz/ː,3,10,1.75
502,دروازے,d̪ ə ɾ ʋ ɑː z eː,d̪/ɾʋ/ːz/ː,3,10,1.75
503,دریا,d̪ ɾ ɪ j ɑː,d̪ɾ/j/ː,2,7,1.6666666666666667
504,دس,d̪ ə s,d̪/s,1,4,1.5
505,دست,d̪ ə s ə t̪,d̪/s/t̪,2,7,1.6666666666666667
506,دستی,d̪ ə s t̪ iː,d̪/st̪/ː,2,8,2
507,دسواں,d̪ ə s ʋ ɑ̃ː,d̪/sʋ/̃ː,2,8,2
508,دشمن,d̪ ʊ ʃ m ə n,d̪/ʃm/n,2,7,1.6666666666666667
509,دعوی,d̪ ɔː iː,d̪/ː/ː,2,6,1.3333333333333333
510,دفاع,d̪ ə f ɑː,d̪/f/ː,2,6,1.3333333333333333
511,دفتر,d̪ ə f t̪ ə ɾ,d̪/ft̪/ɾ,2,8,2
512,دل,d̪ ɪ l,d̪/l,1,4,1.5
513,دلجمعی,d̪ ɪ l d͡ʒ ʊ m ʔ iː,d̪/ld͡ʒ/mʔ/ː,3,12,2.25
514,دلوا,d̪ ɪ l ʋ ɑː,d̪/lʋ/ː,2,7,1.6666666666666667
515,دلچسپ,d̪ ɪ l t͡ʃ ə s p,d̪/lt͡ʃ/sp,2,10,2.6666666666666665
516,دلیل,d̪ ɪ lː iː l,d̪/lː/ːl,2,8,2
517,دماغ,d̪ m ɑː ɣ,d̪m/ːɣ,1,6,2.5
518,دن,d̪ ə n,d̪/n,1,4,1.5
519,دنیا,d̪ n j ɑː,d̪nj/ː,1,6,2.5
520,دو,d̪ uː,d̪/ː,1,4,1.5
521,دوبارہ,d̪ uː b ɑː ɾ ɑː,d̪/ːb/ːɾ/ː,3,10,1.75
522,دودھ,d̪ uː d̪ʱ,d̪/ːd̪ʱ,1,7,3
523,دور,d̪ uː ɾ,d̪/ːɾ,1,5,2
524,دوران,d̪ uː ɾ ɑː n,d̪/ːɾ/ːn,2,8,2
525,دوست,d̪ oː s t̪,d̪/ːst̪,1,7,3
526,دوسرا,d̪ uː s ɾ ɑː,d̪/ːsɾ/ː,2,8,2
527,دوسروں,d̪ uː s ɾ ũː,d̪/ːsɾũː,1,8,3.5
528,دوسری,d̪ uː s ɾ iː,d̪/ːsɾ/ː,2,8,2
529,دوسرے,d̪ uː s ɾ eː,d̪/ːsɾ/ː,2,8,2
530,دوسرےملک,d̪ uː s ɾ eː m ʊ l k,d̪/ːsɾ/ːm/lk,3,12,2.25
531,دونوں,d̪ uː n ũː,d̪/ːnũː,1,7,3
532,دکھائی,d̪ ɪ kʰ ɑː iː,d̪/kʰ/ː/ː,3,9,1.5
533,دکھانا,d̪ ɪ kʰ ɑː n ɑː,d̪/kʰ/ːn/ː,3,10,1.75
534,دھلا,d̪ʱ l ɑː,d̪ʱl/ː,1,6,2.5
535,دہائیوں,d̪ ə ɦ ɑː iː ũː,d̪/ɦ/ː/ːũː,3,10,1.75
536,دہرائے,d̪ ɦ ɾ ɑː eː,d̪ɦɾ/ː/ː,2,8,2
537,دی,d̪ iː,d̪/ː,1,4,1.5
538,دیا,d̪ ə j ɑː,d̪/j/ː,2,6,1.3333333333333333
539,دیانت,d̪ ə j ɑː n ə t̪,d̪/j/ːn/t̪,3,10,1.75
540,دیتا,d̪ eː t̪ ɑː,d̪/ːt̪/ː,2,8,2
541,دیتی,d̪ eː t̪ iː,d̪/ːt̪/ː,2,8,2
542,دیتے,d̪ eː t̪ eː,d̪/ːt̪/ː,2,8,2
543,دیدی,d̪ eː d̪ iː,d̪/ːd̪/ː,2,8,2
544,دیر,d̪ iː ɾ,d̪/ːɾ,1,5,2
545,دیرپا,d̪ iː ɾ p ɑː,d̪/ːɾp/ː,2,8,2
546,دیش,d̪ eː ʃ,d̪/ːʃ,1,5,2
547,دینا,d̪ eː n ɑː,d̪/ːn/ː,2,7,1.6666666666666667
548,دینی,d̪ eː n iː,d̪/ːn/ː,2,7,1.6666666666666667
549,دینے,d̪ eː n eː,d̪/ːn/ː,2,7,1.6666666666666667
550,دیوبندکے,d̪ eː ʋ b ə n d̪ k eː,d̪/ːʋb/nd̪k/ː,3,13,2.5
551,دیکھ,d̪ eː kʰ,d̪/ːkʰ,1,6,2.5
552,دیکھا,d̪ eː kʰ ɑː,d̪/ːkʰ/ː,2,8,2
553,دیکھنا,d̪ eː kʰ n ɑː,d̪/ːkʰn/ː,2,9,2.3333333333333335
554,دیگر,d̪ eː ɡ ə ɾ,d̪/ːɡ/ɾ,2,7,1.6666666666666667
555,دیں,d̪ ẽː,d̪ẽː,0,4,4
556,دے,d̪ eː,d̪/ː,1,4,1.5
557,ذاتی,z ɑː t̪ iː,z/ːt̪/ː,2,7,1.6666666666666667
558,ذہن,z ɦ ə n,zɦ/n,1,4,1.5
559,رائیڈ,ɾ ɑː iː ʊ ɖ,ɾ/ː/ː/ɖ,3,7,1
560,رابطہ,ɾ ɑː b t̪ ɑː,ɾ/ːbt̪/ː,2,8,2
561,رات,ɾ ɑː t̪,ɾ/ːt̪,1,5,2
562,راحیل,ɾ ɑː ɦ ɪ eː l,ɾ/ːɦ/ːl,2,8,1.6666666666666667
563,راضی,ɾ ɑː z iː,ɾ/ːz/ː,2,6,1.3333333333333333
564,راموس,ɾ ɑː m uː s,ɾ/ːm/ːs,2,7,1.6666666666666667
565,رانڈ,ɾ ɑː ɳ ɖ,ɾ/ːɳɖ,1,5,2
566,راونڈ,ɾ ɑː ʋ ə n ɖ,ɾ/ːʋ/nɖ,2,7,1.6666666666666667
567,راہ,ɾ ɑː ɦ,ɾ/ːɦ,1,4,1.5
568,رجحان,ɾ d͡ʒ ɦ ɑː n,ɾd͡ʒɦ/ːn,1,8,3.5
569,رجحانات,ɾ d͡ʒ ɦ ɑː n ɑː t̪,ɾd͡ʒɦ/ːn/ːt̪,2,12,3.3333333333333335
570,رحم,ɾ ɦ ə m,ɾɦ/m,1,4,1.5
571,رخ,ɾ x,ɾx,0,2,2
572,رد,ɾ d̪,ɾd̪,0,3,3
573,رستم,ɾ ə s t̪ m,ɾ/st̪m,1,6,2.5
574,رسوائی,ɾ ə s ʋ ɑː iː,ɾ/sʋ/ː/ː,3,8,1.25
575,رسول,ɾ ə s uː l,ɾ/s/ːl,2,6,1.3333333333333333
576,رش,ɾ ʃ,ɾʃ,0,2,2
577,رقم,ɾ q m,ɾqm,0,3,3
578,رقوم,ɾ q ɔː m,ɾq/ːm,1,5,2
579,رنز,ɾ ə ŋ z,ɾ/ŋz,1,4,1.5
580,رنگ,ɾ ə ŋ ɡ,ɾ/ŋɡ,1,4,1.5
581,رنگار,ɾ ə ŋ ɡ ɑː ɾ,ɾ/ŋɡ/ːɾ,2,7,1.6666666666666667
582,رنگریزا,ɾ ə ŋ ɡ ɾ eː z ɑː,ɾ/ŋɡɾ/ːz/ː,3,10,1.75
583,روئے,ɾ oː eː,ɾ/ː/ː,2,5,1
584,روابط,ɾ ə ʋ ɑː b t̪,ɾ/ʋ/ːbt̪,2,8,2
585,روایت,ɾ ə ʋ ɑː j ə t̪,ɾ/ʋ/ːj/t̪,3,9,1.5
586,روبوٹس,ɾ ɔː b ʈ s,ɾ/ːbʈs,1,6,2.5
587,روح,ɾ ɔː ɦ,ɾ/ːɦ,1,4,1.5
588,روحانیت,ɾ ɔː ɦ ɑː n ɪ j ə t̪,ɾ/ːɦ/ːn/j/t̪,4,12,1.6
589,روسیوں,ɾ uː s ɪ j õː,ɾ/ːs/jõː,2,8,2
590,روشنی,ɾ oː ʃ n iː,ɾ/ːʃn/ː,2,7,1.6666666666666667
591,رونا,ɾ oː n ɑː,ɾ/ːn/ː,2,6,1.3333333333333333
592,روپے,ɾ uː p eː,ɾ/ːp/ː,2,6,1.3333333333333333
593,روک,ɾ uː k,ɾ/ːk,1,4,1.5
594,روکے,ɾ oː k eː,ɾ/ːk/ː,2,6,1.3333333333333333
595,رکھا,ɾ kʰ ɑː,ɾkʰ/ː,1,5,2
596,رکھتا,ɾ kʰ t̪ ɑː,ɾkʰt̪/ː,1,7,3
597,رکھتی,ɾ kʰ t̪ iː,ɾkʰt̪/ː,1,7,3
598,رکھتے,ɾ kʰ t̪ eː,ɾkʰt̪/ː,1,7,3
599,رکھنے,ɾ kʰ n eː,ɾkʰn/ː,1,6,2.5
600,رکھے,ɾ kʰ eː,ɾkʰ/ː,1,5,2
601,رہ,ɾ ɑː,ɾ/ː,1,3,1
602,رہا,ɾ ə ɦ ɑː,ɾ/ɦ/ː,2,5,1
603,رہتا,ɾ ə ɦ t̪ ɑː,ɾ/ɦt̪/ː,2,7,1.6666666666666667
604,رہتی,ɾ ə ɦ t̪ iː,ɾ/ɦt̪/ː,2,7,1.6666666666666667
605,رہتے,ɾ ə ɦ t̪ eː,ɾ/ɦt̪/ː,2,7,1.6666666666666667
606,رہنے,ɾ ə ɦ n eː,ɾ/ɦn/ː,2,6,1.3333333333333333
607,رہی,ɾ ə ɦ iː,ɾ/ɦ/ː,2,5,1
608,رہے,ɾ ɛː,ɾ/ː,1,3,1
609,ریاست,ɾ iː j ɑː s ə t̪,ɾ/ːj/ːs/t̪,3,10,1.75
610,ریس,ɾ eː s,ɾ/ːs,1,4,1.5
611,ریسلنگ,ɾ iː s ɪ l ɪ ŋ ɡ,ɾ/ːs/l/ŋɡ,3,9,1.5
612,ریفریجریٹرز,ɾ eː f ɾ iː d͡ʒ ɪ ɾ eː ʈ ə ɾ z,ɾ/ːfɾ/ːd͡ʒ/ɾ/ːʈ/ɾz,5,18,2.1666666666666665
613,ریلوے,ɾ eː l uː eː,ɾ/ːl/ː/ː,3,8,1.25
614,رینکنگ,ɾ ĩː k ŋ ɡ,ɾĩːkŋɡ,0,6,6
615,ریونیو,ɾ eː ʋ n eː ʋ,ɾ/ːʋn/ːʋ,2,8,2
616,ریٹائر,ɾ eː ʈ ɑː ə ɾ,ɾ/ːʈ/ː/ɾ,3,8,1.25
617,ریگن,ɾ eː ɡ ə n,ɾ/ːɡ/n,2,6,1.3333333333333333
618,زاویے,z ɑː ʋ j eː,z/ːʋj/ː,2,7,1.6666666666666667
619,زبان,z ə b ɑː n,z/b/ːn,2,6,1.3333333333333333
620,زبردست,z ə b ə ɾ d̪ s ə t̪,z/b/ɾd̪s/t̪,3,11,2
621,زرعی,z ɪ ə ɾ ʔ iː,z/ɾʔ/ː,2,7,1.3333333333333333
622,زمان,z m ɑː n,zm/ːn,1,5,2
623,زمانہ,z m ɑː n ɑː,zm/ːn/ː,2,7,1.6666666666666667
624,زمبابوے,z ɪ m b ɑː b uː eː,z/mb/ːb/ː/ː,4,11,1.4
625,زمین,z m iː n,zm/ːn,1,5,2
626,زنانہ,z ɪ n ɑː n ɑː,z/n/ːn/ː,3,8,1.25
627,زندگی,z ɪ n d̪ ə ɡ iː,z/nd̪/ɡ/ː,3,9,1.5
628,زوال,z ɪ ʋ ɑː l,z/ʋ/ːl,2,6,1.3333333333333333
629,زور,z uː ɾ,z/ːɾ,1,4,1.5
630,زیادہ,z j ɑː d̪ ɑː,zj/ːd̪/ː,2,8,2
631,زید,z iː d̪,z/ːd̪,1,5,2
632,زیر,z iː ɾ,z/ːɾ,1,4,1.5
633,سائنس,s ɑː eː n s,s/ː/ːns,2,7,1.6666666666666667
634,سائنٹیفک,s ɑː ɪ n ʈ iː f k,s/ː/nʈ/ːfk,3,10,1.75
635,سائیکل,s ɑː iː k ə l,s/ː/ːk/l,3,8,1.25
636,ساتھ,s ɑː t̪ʰ,s/ːt̪ʰ,1,6,2.5
637,ساتھی,s ɑː t̪ʰ iː,s/ːt̪ʰ/ː,2,8,2
638,سارتر,s ɑː ɾ t̪ ə ɾ,s/ːɾt̪/ɾ,2,8,2
639,ساز,s ɑː z,s/ːz,1,4,1.5
640,سال,s ɑː l,s/ːl,1,4,1.5
641,سالگرہ,s ɑː l ɡ ɪ ɾ ə ɦ,s/ːlɡ/ɾ/ɦ,3,9,1.5
642,سامان,s ɑː m ɑː n,s/ːm/ːn,2,7,1.6666666666666667
643,سامنے,s ɑː m n eː,s/ːmn/ː,2,7,1.6666666666666667
644,سب,s ə b,s/b,1,3,1
645,سبحان,s ə b ɦ ɑː n,s/bɦ/ːn,2,7,1.6666666666666667
646,سبز,s ə b z,s/bz,1,4,1.5
647,سبزہ,s ə b z ɑː,s/bz/ː,2,6,1.3333333333333333
648,ستم,s t̪ m,st̪m,0,4,4
649,سجادہ,s ə d͡ʒ ɑː d̪ ɑː,s/d͡ʒ/ːd̪/ː,3,11,2
650,سحری,s ə ɦ ɾ iː,s/ɦɾ/ː,2,6,1.3333333333333333
651,سر,s ə ɾ,s/ɾ,1,3,1
